Modes	Outlets	Supercatchment	StreamID
727	1182	14	49
434	1420	14	49
1070	1439	14	49
1382	1569	14	49
1555	1641	14	49
765	1105	14	50
298	1135	14	50
1011	1282	14	50
431	1420	14	50
1288	1566	14	50
298	1135	14	51
431	1420	14	51
1112	1562	14	51
1450	1673	14	51
760	1121	14	54
298	1135	14	54
453	1420	14	54
1074	1595	14	54
1205	1694	14	54
298	1135	14	57
717	1182	14	57
1189	1368	14	57
431	1420	14	57
298	1135	14	58
713	1181	14	58
454	1420	14	58
1279	1552	14	58
298	1135	14	59
713	1181	14	59
972	1374	14	59
454	1420	14	59
1353	1770	14	59
765	1121	14	60
298	1135	14	60
1187	1309	14	60
431	1420	14	60
1351	1447	14	60
765	1109	14	63
298	1135	14	63
1081	1230	14	63
455	1420	14	63
1184	1460	14	63
765	1110	14	64
298	1135	14	64
1110	1363	14	64
431	1420	14	64
1318	1635	14	64
760	1121	14	66
298	1135	14	66
1118	1347	14	66
453	1420	14	66
1377	1523	14	66
1512	1594	14	66
298	1135	14	67
709	1181	14	67
968	1395	14	67
453	1420	14	67
1067	1579	14	67
1554	2093	14	67
1221	2095	14	67
1734	2356	14	67
1327	2373	14	67
2203	2563	14	67
298	1135	14	68
723	1182	14	68
1192	1361	14	68
961	1395	14	68
431	1420	14	68
1401	1622	14	68
765	1121	14	69
298	1135	14	69
431	1420	14	69
1165	1493	14	69
1369	1578	14	69
1572	1679	14	69
760	1121	14	72
298	1135	14	72
1018	1191	14	72
1173	1383	14	72
453	1420	14	72
298	1135	14	74
431	1420	14	74
717	1603	14	74
765	1110	14	75
298	1135	14	75
1102	1208	14	75
455	1420	14	75
1312	1519	14	75
298	1135	14	76
453	1420	14	76
711	1601	14	76
298	1135	14	77
453	1420	14	77
1458	1624	14	77
1617	1744	14	77
298	1135	14	78
451	1420	14	78
1139	2136	14	78
2113	2328	14	78
298	1135	14	79
669	1251	14	79
1273	1412	14	79
431	1420	14	79
298	1135	14	80
659	1250	14	80
1179	1373	14	80
454	1420	14	80
1386	1613	14	80
765	1106	14	81
298	1135	14	81
1039	1221	14	81
1202	1408	14	81
431	1420	14	81
298	1135	14	82
454	1420	14	82
1078	1534	14	82
1622	2033	14	82
298	1135	14	83
453	1420	14	83
1173	2036	14	83
764	1108	14	84
298	1135	14	84
1049	1218	14	84
1203	1395	14	84
454	1420	14	84
1403	1703	14	84
1512	1814	14	84
765	1111	14	85
298	1135	14	85
1032	1218	14	85
1262	1371	14	85
431	1420	14	85
1366	1525	14	85
298	1135	14	86
659	1254	14	86
1079	1317	14	86
454	1420	14	86
1280	1548	14	86
1543	1625	14	86
298	1135	14	87
659	1254	14	87
1079	1317	14	87
453	1420	14	87
1255	1626	14	87
765	1110	14	88
298	1135	14	88
455	1420	14	88
1284	1503	14	88
1077	1670	14	88
1466	1889	14	88
1729	2132	14	88
298	1135	14	89
455	1420	14	89
1445	1506	14	89
760	1110	14	90
298	1135	14	90
453	1420	14	90
1073	1670	14	90
1410	1714	14	90
1774	1941	14	90
298	1135	14	91
454	1420	14	91
1521	1829	14	91
765	1111	14	92
298	1135	14	92
1004	1417	14	92
431	1420	14	92
1421	1540	14	92
762	1110	14	93
298	1135	14	93
453	1420	14	93
1071	1670	14	93
1353	2202	14	93
2223	2719	14	93
2553	2791	14	93
760	1121	14	94
298	1135	14	94
453	1420	14	94
1068	1670	14	94
1326	2197	14	94
1890	2786	14	94
298	1135	14	95
453	1420	14	95
1477	1866	14	95
1883	2174	14	95
1989	2248	14	95
2350	2626	14	95
2448	2764	14	95
760	1116	14	96
298	1135	14	96
1014	1420	14	96
453	1420	14	96
760	1121	14	97
298	1135	14	97
453	1420	14	97
993	1420	14	97
1557	1842	14	97
298	1135	14	100
451	1420	14	100
1422	2095	14	100
2034	2227	14	100
298	1135	14	101
453	1420	14	101
1398	2095	14	101
1576	2198	14	101
2246	2360	14	101
298	1135	14	102
453	1420	14	102
1398	2095	14	102
1576	2167	14	102
1701	2245	14	102
2269	2356	14	102
298	1135	14	103
451	1420	14	103
1574	2047	14	103
1807	2297	14	103
