Modes	Outlets	Supercatchment	StreamID
3026	3171	3	133
348	1203	4	2
535	1321	4	2
877	1455	4	2
1452	1664	4	2
1584	1741	4	2
1690	1833	4	2
1828	1958	4	2
350	1563	4	5
1083	1712	4	5
475	1741	4	5
1506	2046	4	5
657	2143	4	5
471	1730	4	6
1304	2000	4	6
1420	2068	4	6
1977	2219	4	6
471	1728	4	7
760	2099	4	7
498	1617	4	8
392	1671	4	8
1087	1979	4	8
1432	2115	4	8
2001	2257	4	8
498	1617	4	9
392	1671	4	9
1147	1726	4	9
1332	2042	4	9
477	1616	4	10
1489	1859	4	10
1644	2018	4	10
471	1728	4	11
1162	1878	4	11
1423	2037	4	11
1573	2046	4	11
392	1671	4	12
1198	1933	4	12
1508	2533	4	12
1860	2608	4	12
2324	2873	4	12
2576	2967	4	12
471	1728	4	13
1198	1933	4	13
1291	2318	4	13
1554	2389	4	13
2184	2758	4	13
2479	2844	4	13
343	1064	5	2
798	1178	5	2
372	1029	5	4
848	1168	5	4
388	912	5	5
940	1007	5	5
395	888	5	6
640	1462	5	6
1364	1625	5	6
1650	1773	5	6
290	1345	5	7
473	1511	5	7
1642	1790	5	7
549	1101	5	8
757	1134	5	8
860	1208	5	8
1093	1349	5	8
360	1381	5	8
402	1144	5	9
902	1355	5	9
665	1412	5	9
1260	1830	5	9
388	1144	5	10
679	1211	5	10
1286	1359	5	10
809	1258	5	11
1155	1340	5	11
331	1380	5	11
548	1662	5	11
849	1238	5	12
276	1345	5	12
521	1662	5	12
1132	1722	5	12
301	1345	5	15
1017	1548	5	15
509	1662	5	15
1151	1748	5	15
1324	1883	5	15
280	1345	5	16
969	1506	5	16
548	1662	5	16
301	1345	5	17
509	1660	5	17
1534	1843	5	17
1745	1930	5	17
877	1304	5	18
280	1345	5	18
500	1662	5	18
1092	1688	5	18
1452	1822	5	18
280	1345	5	19
500	1628	5	19
1442	1808	5	19
301	1345	5	20
509	1628	5	20
1459	1809	5	20
871	1304	5	21
301	1345	5	21
969	1506	5	21
509	1662	5	21
1079	1700	5	21
1176	2054	5	21
1440	2345	5	21
2232	2527	5	21
2537	2667	5	21
871	1304	5	22
301	1345	5	22
969	1506	5	22
509	1662	5	22
1207	2054	5	22
1438	2119	5	22
310	469	6	5
490	705	6	5
638	922	6	5
872	1095	6	5
591	1011	6	7
926	1448	6	7
1320	1623	6	7
1481	1758	6	7
567	936	6	9
753	1210	6	9
681	1054	6	10
943	1216	6	10
1158	1321	6	10
623	1025	6	13
733	1241	6	13
913	1425	6	13
1480	1812	6	13
1218	1831	6	13
1612	1879	6	13
650	1038	6	14
888	1187	6	14
696	1281	6	16
517	1997	6	16
635	1703	6	17
301	1886	6	17
1078	2070	6	17
1388	2093	6	17
1771	2223	6	17
642	1702	6	18
1789	2042	6	18
1647	2084	6	18
1881	2102	6	18
686	1381	6	19
861	1636	6	19
1045	1856	6	19
506	1996	6	19
1577	2100	6	19
679	1149	6	20
900	1248	6	20
1240	1554	6	20
520	1998	6	20
736	1205	6	21
1249	1408	6	21
1421	1565	6	21
519	1998	6	21
958	1720	6	24
1208	1867	6	24
301	1886	6	24
1498	1952	6	24
535	1997	6	24
745	1674	6	25
1087	1732	6	25
846	1788	6	25
1711	2049	6	25
1941	2229	6	25
997	1653	6	29
1232	1698	6	29
301	1886	6	29
535	1997	6	29
1483	2009	6	29
1819	2076	6	29
301	1886	6	30
509	1997	6	30
1065	2006	6	30
1574	2178	6	30
2015	2347	6	30
737	1674	6	31
918	1870	6	31
300	1886	6	31
1587	2075	6	31
1718	2255	6	31
2018	2363	6	31
727	1674	6	32
824	1824	6	32
300	1886	6	32
1165	2403	6	32
1471	2544	6	32
734	1674	6	33
840	1825	6	33
300	1886	6	33
1122	1943	6	33
1323	2221	6	33
1708	2583	6	33
2389	2793	6	33
2612	2816	6	33
301	1886	6	34
1191	1996	6	34
508	1997	6	34
1596	2068	6	34
300	1886	6	36
506	1996	6	36
964	2055	6	36
1197	2172	6	36
1525	2309	6	36
1889	2442	6	36
2324	2619	6	36
920	1786	6	37
301	1886	6	37
1237	1922	6	37
508	1997	6	37
1730	2164	6	37
1917	2241	6	37
1252	1856	6	38
300	1886	6	38
506	1996	6	38
1806	2195	6	38
786	1820	6	39
300	1886	6	39
505	1996	6	39
1094	2006	6	39
1249	2351	6	39
2203	2449	6	39
2439	2531	6	39
301	1886	6	40
508	1997	6	40
1262	2165	6	40
1911	2466	6	40
301	1886	6	41
508	1997	6	41
1173	1782	6	42
842	1787	6	42
300	1886	6	42
1484	1939	6	42
971	1939	6	42
506	1996	6	42
1850	2231	6	42
842	1787	6	43
1173	1791	6	43
300	1886	6	43
971	1939	6	43
1302	1965	6	43
505	1996	6	43
1716	2295	6	43
786	1820	6	44
300	1886	6	44
504	1996	6	44
1094	2006	6	44
1322	2021	6	44
1695	2296	6	44
2189	2418	6	44
300	1886	6	45
506	1996	6	45
1379	2153	6	45
1916	2432	6	45
1217	2502	6	45
2222	2537	6	45
2488	2669	6	45
300	1886	6	46
504	1996	6	46
1317	2243	6	46
1619	2423	6	46
1212	2485	6	46
2363	2883	6	46
2695	3042	6	46
300	1886	6	47
505	1996	6	47
964	2055	6	47
1433	2199	6	47
1142	2285	6	47
1653	2366	6	47
2038	2582	6	47
2220	2692	6	47
912	1775	6	48
300	1886	6	48
504	1996	6	48
1323	2094	6	48
1758	2295	6	48
2372	2513	6	48
920	1775	6	49
301	1886	6	49
508	1997	6	49
1537	2084	6	49
1919	2183	6	49
300	1886	6	51
504	1996	6	51
1445	2455	6	51
1246	2502	6	51
787	1820	6	53
300	1886	6	53
1069	1984	6	53
506	1996	6	53
