Modes	Outlets	Supercatchment	StreamID
307	1990	3	72
1114	2078	3	72
813	2167	3	72
1799	2843	3	72
2101	3257	3	72
1546	3288	3	72
2660	3397	3	72
1395	3525	3	72
307	1990	3	73
1122	2078	3	73
816	2167	3	73
1785	2843	3	73
2676	3179	3	73
2118	3259	3	73
1552	3288	3	73
1403	3525	3	73
307	1990	3	74
1119	2078	3	74
814	2167	3	74
1675	3506	3	74
1395	3525	3	74
2886	3642	3	74
307	1990	3	75
1119	2078	3	75
814	2167	3	75
1552	3288	3	75
1399	3525	3	75
1778	3618	3	75
307	1990	3	76
1119	2078	3	76
813	2167	3	76
2712	3283	3	76
1548	3288	3	76
1395	3525	3	76
2920	3575	3	76
1778	3618	3	76
3169	3732	3	76
307	1990	3	77
1122	2078	3	77
816	2167	3	77
1403	3525	3	77
1684	3528	3	77
3347	3677	3	77
314	767	4	4
832	1039	4	4
1174	1235	4	4
311	797	4	5
494	1101	4	5
1118	1670	4	5
1669	1820	4	5
310	767	4	6
596	1375	4	6
1481	1708	4	6
1347	1871	4	6
314	767	4	7
559	832	4	7
775	928	4	7
315	797	4	8
634	1376	4	8
876	1378	4	8
1285	1796	4	8
1493	2121	4	8
1617	2121	4	8
311	797	4	9
491	1106	4	9
620	1375	4	9
852	1769	4	9
304	792	5	2
692	1407	5	2
822	1548	5	2
949	1605	5	2
1050	1707	5	2
1229	2031	5	2
589	939	5	3
801	1003	5	3
982	1552	5	3
1128	1622	5	3
1494	2028	5	3
1882	2225	5	3
703	986	5	4
858	1430	5	4
1421	1866	5	7
1632	2050	5	7
2073	2148	5	7
303	2042	5	8
1230	2235	5	8
2160	2540	5	8
2279	2624	5	8
303	2042	5	9
1332	2138	5	9
1791	2348	5	9
1619	2565	5	9
2117	2610	5	9
303	2042	5	10
1765	3006	5	10
303	2042	5	11
2154	2704	5	11
1776	2738	5	11
2007	2741	5	11
2366	2803	5	11
358	596	6	11
561	722	6	11
663	777	6	11
367	718	6	15
484	837	6	15
651	971	6	15
313	435	6	16
414	467	6	17
357	838	6	19
752	955	6	19
389	715	6	22
566	814	6	25
418	802	6	26
772	913	6	26
909	957	6	26
599	853	6	27
800	941	6	27
439	998	6	29
1035	1124	6	29
424	797	6	32
647	833	6	32
780	1100	6	32
479	855	6	33
307	1086	6	33
979	1222	6	33
879	1293	6	33
1155	1354	6	33
486	890	6	34
658	870	6	35
435	929	6	35
764	1006	6	35
453	696	6	36
671	1153	6	36
1185	1257	6	36
472	931	6	37
713	1025	6	37
844	933	6	38
552	984	6	38
945	1011	6	38
501	928	6	39
841	970	6	39
523	666	6	41
685	836	6	41
453	744	6	43
705	818	6	43
477	863	6	45
506	1031	6	46
710	1230	6	46
482	648	6	50
601	699	6	50
446	618	6	51
636	972	6	51
932	1067	6	51
493	820	6	52
627	912	6	52
946	1386	6	52
491	684	6	53
686	865	6	53
358	805	6	54
658	988	6	54
570	872	6	56
357	900	6	56
779	1253	6	56
1228	1320	6	56
519	927	6	57
651	1093	6	57
790	1652	6	57
461	954	6	58
1086	1217	6	58
509	898	6	62
354	900	6	62
723	997	6	62
1002	1651	6	62
1202	1708	6	62
557	935	6	63
416	1112	6	63
800	1155	6	63
1169	1243	6	63
572	966	6	64
965	1422	6	64
380	1834	6	64
358	900	6	68
547	1022	6	68
781	1236	6	68
608	939	6	70
716	1106	6	70
1156	1205	6	70
558	889	6	71
886	990	6	71
418	1112	6	71
441	1116	6	72
577	1148	6	72
927	1281	6	72
358	900	6	73
571	954	6	73
708	1088	6	73
978	1188	6	73
471	1015	6	75
746	1080	6	75
1028	1301	6	75
1129	1418	6	75
553	970	6	76
975	1051	6	76
305	1086	6	76
306	1086	6	77
584	1088	6	77
1133	1488	6	77
1424	1577	6	77
360	900	6	79
661	979	6	79
925	1238	6	79
360	811	6	80
606	849	6	80
923	1028	6	80
354	811	6	81
535	973	6	81
635	1017	6	81
796	1406	6	81
1234	1493	6	81
1537	1818	6	81
613	808	6	84
723	898	6	84
473	955	6	84
436	1116	6	86
835	1212	6	86
1121	1316	6	86
645	876	6	87
356	900	6	87
882	1160	6	87
750	1164	6	87
1120	1267	6	87
617	1418	6	88
825	1704	6	88
379	1834	6	88
702	1181	6	90
1201	1512	6	90
1088	1558	6	90
1477	1675	6	90
383	1834	6	90
1662	1854	6	90
462	954	6	91
676	1022	6	91
915	1158	6	91
611	711	6	92
361	899	6	92
720	938	6	92
1019	1030	6	92
626	799	6	93
357	900	6	93
358	900	6	100
629	1170	6	100
1135	1228	6	100
665	825	6	101
353	899	6	101
818	1452	6	101
1025	1641	6	101
1490	1793	6	101
433	1092	6	102
537	1370	6	102
1374	1650	6	102
1192	1670	6	102
1506	1731	6	102
1742	1826	6	102
304	1086	6	103
651	1133	6	103
548	1184	6	103
1079	1250	6	103
676	1037	6	104
1097	1419	6	104
1326	1722	6	104
1689	1779	6	104
383	1834	6	104
649	783	6	105
733	1037	6	105
541	1370	6	105
647	1349	6	106
542	1370	6	106
689	1093	6	107
821	1662	6	107
388	1834	6	107
1641	1894	6	107
359	900	6	108
658	963	6	108
874	1125	6	108
1037	1226	6	108
383	901	6	111
780	1440	6	111
1421	1578	6	111
1629	1874	6	111
461	954	6	112
656	888	6	113
466	955	6	113
866	1043	6	113
998	1279	6	113
1199	1344	6	113
385	901	6	114
912	1109	6	114
1139	1329	6	114
1247	1473	6	114
357	900	6	115
680	1130	6	115
897	1247	6	115
1076	1300	6	115
1286	1372	6	115
670	997	6	116
1013	1747	6	116
381	1834	6	116
1850	1955	6	116
358	1832	6	117
1110	1914	6	117
1439	2123	6	117
1562	2222	6	117
1794	2560	6	117
2249	2996	6	117
543	764	6	118
356	899	6	118
754	920	6	118
863	956	6	118
535	764	6	119
358	900	6	119
761	1181	6	119
1154	1380	6	119
1282	1753	6	119
302	1087	6	121
1084	1442	6	121
1388	1621	6	121
1642	1815	6	121
699	1046	6	123
303	1086	6	123
565	1184	6	123
931	1457	6	123
1241	1583	6	123
536	764	6	124
356	899	6	124
700	1177	6	124
303	1086	6	125
565	1184	6	125
1037	1459	6	125
1452	1603	6	125
706	891	6	126
358	893	6	126
357	900	6	127
756	901	6	127
991	1368	6	127
1117	1454	6	127
710	1333	6	129
1022	1632	6	129
1153	1699	6	129
358	1832	6	129
738	1196	6	130
876	1347	6	130
1374	1466	6	130
359	1832	6	130
539	764	6	131
355	899	6	131
805	1068	6	131
954	1330	6	131
634	787	6	133
772	888	6	133
360	900	6	133
632	787	6	134
359	900	6	134
823	1098	6	134
545	1080	6	135
755	1102	6	135
