Modes	Outlets	Supercatchment	StreamID
1242	1449	9	24
1377	1685	9	24
520	837	9	25
359	1190	9	25
791	1355	9	25
528	838	9	26
686	910	9	26
360	1190	9	26
861	1273	9	26
1019	1356	9	26
702	893	9	27
363	1190	9	27
525	1686	9	27
359	1190	9	28
706	1212	9	28
545	1686	9	28
697	1088	9	29
356	1190	9	29
541	1686	9	29
856	1728	9	29
1683	2122	9	29
2099	2205	9	29
356	1190	9	30
755	1398	9	30
1371	1577	9	30
1534	1684	9	30
568	1686	9	30
356	1190	9	31
794	1312	9	31
883	1613	9	31
511	1686	9	31
1131	1941	9	31
1505	2158	9	31
301	1215	9	32
1105	1573	9	32
1588	1724	9	32
301	1215	9	33
884	1263	9	33
1124	1578	9	33
1648	1766	9	33
963	1308	9	34
1152	1723	9	34
356	1959	9	34
1763	2087	9	34
858	1096	9	35
1062	1660	9	35
1687	1807	9	35
356	1959	9	35
661	1208	9	37
844	1378	9	37
1020	1458	9	37
1304	1685	9	37
1545	1847	9	37
381	1959	9	37
674	1208	9	38
831	1376	9	38
1100	1703	9	38
1577	1937	9	38
356	1959	9	38
356	1190	9	40
1067	1529	9	40
504	1686	9	40
804	1924	9	40
1405	1997	9	40
1880	2149	9	40
1537	2153	9	40
1081	1721	9	41
1680	1902	9	41
1521	1945	9	41
381	1959	9	41
1005	1777	9	42
1163	1876	9	42
356	1959	9	42
1633	2063	9	42
1841	2131	9	42
1002	1761	9	43
354	1959	9	43
1469	2025	9	43
1859	2062	9	43
1596	2130	9	43
1961	2198	9	43
356	1190	9	48
535	1686	9	48
918	1860	9	48
1256	1863	9	48
791	1924	9	48
1683	2405	9	48
356	1190	9	49
535	1686	9	49
1373	1734	9	49
1484	1868	9	49
791	1924	9	49
1588	2017	9	49
1897	2124	9	49
2080	2278	9	49
1414	1781	9	50
354	1944	9	50
1666	1991	9	50
351	1944	9	51
1986	2389	9	51
2320	2574	9	51
352	1190	9	52
533	1686	9	52
892	1860	9	52
791	1924	9	52
1373	2156	9	52
1913	2351	9	52
2102	2547	9	52
2379	2707	9	52
352	1190	9	53
533	1686	9	53
892	1860	9	53
786	1924	9	53
1398	2127	9	53
1766	2338	9	53
352	1190	9	54
505	1686	9	54
786	1924	9	54
1320	2296	9	54
2089	2753	9	54
2569	3124	9	54
356	1190	9	55
535	1686	9	55
791	1924	9	55
1363	2299	9	55
1598	2313	9	55
352	1190	9	56
505	1686	9	56
786	1924	9	56
1548	2203	9	56
1348	2298	9	56
1976	2374	9	56
2293	2597	9	56
351	1958	9	57
2053	2366	9	57
2287	2666	9	57
351	1958	9	58
1835	2351	9	58
1658	2376	9	58
2119	2514	9	58
2457	2762	9	58
2559	2875	9	58
351	1958	9	59
1652	2376	9	59
1821	2478	9	59
2358	2841	9	59
2534	2969	9	59
2663	3137	9	59
3023	3313	9	59
351	1958	9	60
1652	2376	9	60
1899	2466	9	60
2035	2620	9	60
2389	3136	9	60
2950	3472	9	60
352	1190	9	61
505	1686	9	61
783	1924	9	61
1470	2329	9	61
2103	2475	9	61
2311	2593	9	61
2467	2716	9	61
2599	2916	9	61
2692	3003	9	61
352	1190	9	62
505	1686	9	62
783	1924	9	62
1445	2334	9	62
2182	2885	9	62
2487	3008	9	62
2593	3179	9	62
415	850	10	2
369	597	10	4
567	644	10	4
305	951	10	6
1080	1175	10	6
1210	1257	10	6
382	829	10	7
814	930	10	7
944	1078	10	7
400	601	10	8
519	816	10	8
669	951	10	8
871	1085	10	8
435	813	10	9
957	1036	10	9
557	668	10	10
367	642	10	11
444	637	10	12
677	1425	10	12
467	859	10	13
777	1036	10	13
879	1167	10	13
1130	1330	10	14
305	964	10	15
589	1076	10	15
674	944	10	16
305	964	10	16
820	1080	10	16
951	1240	10	16
698	991	10	17
328	1075	10	17
856	1149	10	17
532	1301	10	17
737	976	10	19
332	1075	10	19
437	1246	10	19
547	1301	10	19
1048	1325	10	19
328	1075	10	20
534	1301	10	20
840	1566	10	20
1458	1691	10	20
1767	1888	10	20
1665	1913	10	20
1923	1980	10	20
332	1075	10	21
437	1246	10	21
547	1292	10	21
920	1406	10	21
328	1075	10	22
532	1269	10	22
993	1638	10	22
1483	2067	10	22
2088	2257	10	22
328	1075	10	23
543	1292	10	23
1125	1546	10	23
914	1606	10	23
1539	1719	10	23
328	1075	10	24
532	1301	10	24
954	1355	10	24
1341	1594	10	24
1493	1803	10	24
794	1991	10	24
328	1075	10	26
538	1301	10	26
1066	1389	10	26
1165	1604	10	26
794	1991	10	26
1475	2001	10	26
1805	2124	10	26
1963	2255	10	26
328	1075	10	27
534	1301	10	27
794	1991	10	27
1131	2164	10	27
961	2206	10	27
328	1075	10	30
532	1301	10	30
955	1679	10	30
1141	1725	10	30
1715	1841	10	30
794	1991	10	30
328	1075	10	31
532	1301	10	31
955	1679	10	31
1402	1770	10	31
1816	1893	10	31
796	1991	10	31
328	1075	10	32
534	1301	10	32
1441	1911	10	32
1651	1980	10	32
794	1991	10	32
1967	2166	10	32
974	2206	10	32
328	1075	10	33
455	1247	10	33
765	1991	10	33
961	2206	10	33
1406	2299	10	33
1792	2453	10	33
1996	2530	10	33
2284	2655	10	33
326	1075	10	34
446	1246	10	34
760	1990	10	34
961	2206	10	34
1413	2299	10	34
1603	2389	10	34
2005	2572	10	34
2315	2676	10	34
328	1075	10	35
446	1246	10	35
760	1991	10	35
961	2197	10	35
1824	2477	10	35
2162	2698	10	35
328	1075	10	36
450	1246	10	36
765	1991	10	36
999	2197	10	36
1648	2319	10	36
2313	2537	10	36
323	1835	11	4
1974	2090	11	6
2104	2240	11	6
2267	2423	11	6
325	2703	11	6
2016	2246	11	7
2257	2411	11	7
2183	2402	11	8
272	2201	11	9
272	2201	11	10
272	2201	11	11
2809	2898	11	11
323	553	12	2
466	685	12	2
466	853	12	5
972	1062	12	5
834	1065	12	5
475	895	12	6
788	985	12	6
974	1050	12	6
415	804	12	7
862	967	12	7
427	923	12	9
676	1069	12	9
406	1427	12	10
1394	1517	12	10
426	1026	12	11
1073	1522	12	11
1383	1578	12	11
486	676	12	12
670	981	12	12
888	1196	12	12
351	649	12	13
596	710	12	13
487	781	12	16
351	653	12	17
649	756	12	17
889	1095	12	18
425	864	12	19
643	1071	12	19
875	1499	12	19
1503	1624	12	19
347	653	12	21
487	759	12	21
322	652	12	22
499	767	12	22
660	1150	12	22
479	984	12	23
745	1223	12	23
906	1223	12	23
1266	1415	12	23
1415	1583	12	23
564	821	12	24
725	991	12	24
889	1078	12	24
1077	1189	12	24
500	978	12	27
1002	1311	12	27
515	980	12	28
736	1091	12	28
1108	1174	12	28
479	981	12	29
668	1252	12	29
1118	1324	12	29
480	981	12	30
906	1306	12	30
710	1114	12	31
1149	1437	12	31
1309	1533	12	31
415	1764	12	31
548	1909	12	31
796	1196	12	32
1282	1437	12	32
1412	1553	12	32
630	1122	12	35
840	1225	12	35
1012	1552	12	35
531	975	12	36
633	1122	12	36
760	1377	12	36
1477	1695	12	36
999	1764	12	36
